title,author,date,views,likes,link,categoria
What to do when climate change feels unstoppable,Clover Hogan,February 2021,1800000,55000,https://ted.com/talks/clover_hogan_what_to_do_when_climate_change_feels_unstoppable,medios
5 skin health myths to stop believing now,Jen Gunter,June 2021,1000000,30000,https://ted.com/talks/jen_gunter_5_skin_health_myths_to_stop_believing_now,medios
The life-saving tech helping mothers make healthy decisions,Aparna Hegde,May 2021,1500000,45000,https://ted.com/talks/aparna_hegde_the_life_saving_tech_helping_mothers_make_healthy_decisions,medios
The search for microscopic aliens,Sarah Rugheimer,May 2021,1600000,48000,https://ted.com/talks/sarah_rugheimer_the_search_for_microscopic_aliens,medios
Why was India split into two countries?,Haimanti Roy,June 2021,1700000,51000,https://ted.com/talks/haimanti_roy_why_was_india_split_into_two_countries,medios
The emotions behind your money habits,Robert A. Belle,June 2021,1900000,59000,https://ted.com/talks/robert_a_belle_the_emotions_behind_your_money_habits,medios
"How marijuana reform could repair, reclaim and restore communities",Khadijah Tribble,March 2019,1600000,48000,https://ted.com/talks/khadijah_tribble_how_marijuana_reform_could_repair_reclaim_and_restore_communities,medios
Can you actually boost your immune system? Here's the truth,Jen Gunter,June 2021,711000,21000,https://ted.com/talks/jen_gunter_can_you_actually_boost_your_immune_system_here_s_the_truth,medios
A new approach to defending the human rights of migrants,Itamar Mann,May 2021,1500000,45000,https://ted.com/talks/itamar_mann_a_new_approach_to_defending_the_human_rights_of_migrants,medios
How to find meaning after loss,David Kessler,May 2021,1500000,47000,https://ted.com/talks/david_kessler_how_to_find_meaning_after_loss,medios
How to be a professional troublemaker,Luvvie Ajayi Jones,May 2021,1500000,46000,https://ted.com/talks/luvvie_ajayi_jones_how_to_be_a_professional_troublemaker,medios
An app that empowers people to solve their legal problems,Rohan Pavuluri,May 2021,1500000,46000,https://ted.com/talks/rohan_pavuluri_an_app_that_empowers_people_to_solve_their_legal_problems,medios
A queer journey from shame to self-love,Crystal Rasmussen,February 2021,1600000,48000,https://ted.com/talks/crystal_rasmussen_a_queer_journey_from_shame_to_self_love,medios
The real-life superheroes helping Syrian refugees,Feras Fayyad,May 2021,1400000,44000,https://ted.com/talks/feras_fayyad_the_real_life_superheroes_helping_syrian_refugees,medios
How do you know what's true?,Sheila Marie Orfano,June 2021,1200000,36000,https://ted.com/talks/sheila_marie_orfano_how_do_you_know_what_s_true,medios
How to reduce your diet's carbon footprint — without going vegan,Brian Kateman,November 2014,754000,22000,https://ted.com/talks/brian_kateman_how_to_reduce_your_diet_s_carbon_footprint_without_going_vegan,medios
A feminist reimagining of Kenya's public transport,Naomi Mwaura,May 2021,1400000,43000,https://ted.com/talks/naomi_mwaura_a_feminist_reimagining_of_kenya_s_public_transport,medios
How to support yourself (and others) through grief,Nina Westbrook,May 2021,1400000,44000,https://ted.com/talks/nina_westbrook_how_to_support_yourself_and_others_through_grief,medios
How your body could become its own diagnostic lab,Aaron Morris,May 2021,1400000,44000,https://ted.com/talks/aaron_morris_how_your_body_could_become_its_own_diagnostic_lab,medios
A day in the life of the Oracle of Delphi,Mark Robinson,June 2021,742000,22000,https://ted.com/talks/mark_robinson_a_day_in_the_life_of_the_oracle_of_delphi,medios
The multibillion-dollar US prison industry — and how to dismantle it,Bianca Tylek,May 2021,1300000,40000,https://ted.com/talks/bianca_tylek_the_multibillion_dollar_us_prison_industry_and_how_to_dismantle_it,medios
The anxiety that comes from being treated like an outsider,Valerie Purdie-Greenaway,May 2021,1400000,43000,https://ted.com/talks/valerie_purdie_greenaway_the_anxiety_that_comes_from_being_treated_like_an_outsider,medios
Essential questions to ask your future self,Meg Jay,May 2021,1900000,58000,https://ted.com/talks/meg_jay_essential_questions_to_ask_your_future_self,medios
Who makes judges?,Jessica Kerr,December 2020,1200000,38000,https://ted.com/talks/jessica_kerr_who_makes_judges,medios
"Playful, wondrous public spaces built for community and possibility",Matthew Mazzotta,May 2021,1200000,37000,https://ted.com/talks/matthew_mazzotta_playful_wondrous_public_spaces_built_for_community_and_possibility,medios
The rigged test of leadership,Sophie Williams,February 2021,1400000,43000,https://ted.com/talks/sophie_williams_the_rigged_test_of_leadership,medios
Can you solve the Trojan War riddle?,Dennis Shasha,May 2021,1500000,46000,https://ted.com/talks/dennis_shasha_can_you_solve_the_trojan_war_riddle,medios
Why you shouldn't worry about pooping once a day,Jen Gunter,May 2021,1300000,41000,https://ted.com/talks/jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,medios
How dirt bikes and STEM ignite ingenuity in Baltimore,Brittany Young,May 2021,1300000,40000,https://ted.com/talks/brittany_young_how_dirt_bikes_and_stem_ignite_ingenuity_in_baltimore,medios
"What farmers need to be modern, climate-friendly and profitable",Beth Ford,April 2021,1300000,39000,https://ted.com/talks/beth_ford_what_farmers_need_to_be_modern_climate_friendly_and_profitable,medios
Electronic pills that could transform how we treat disease,Khalil Ramadi,May 2021,1200000,36000,https://ted.com/talks/khalil_ramadi_electronic_pills_that_could_transform_how_we_treat_disease,medios
The woman who stared at the sun,Alex Gendler,May 2021,1900000,57000,https://ted.com/talks/alex_gendler_the_woman_who_stared_at_the_sun,medios
The death of the universe — and what it means for life,Katie Mack,May 2021,1400000,44000,https://ted.com/talks/katie_mack_the_death_of_the_universe_and_what_it_means_for_life,medios
"Run, sail or hide? How to survive the destruction of Pompeii",Gary Devore,May 2021,1300000,40000,https://ted.com/talks/gary_devore_run_sail_or_hide_how_to_survive_the_destruction_of_pompeii,medios
Why you don't need 8 glasses of water a day,Jen Gunter,May 2021,1100000,34000,https://ted.com/talks/jen_gunter_why_you_don_t_need_8_glasses_of_water_a_day,medios
How NASA invented a ventilator for COVID-19 ... in 37 days,Dan Goods,December 2020,1200000,38000,https://ted.com/talks/dan_goods_how_nasa_invented_a_ventilator_for_covid_19_in_37_days,medios
Can you be awake and asleep at the same time?,Masako Tamaki,May 2021,1200000,36000,https://ted.com/talks/masako_tamaki_can_you_be_awake_and_asleep_at_the_same_time,medios
The best career path isn't always a straight line,Sarah Ellis and Helen Tupper,February 2021,1500000,47000,https://ted.com/talks/sarah_ellis_and_helen_tupper_the_best_career_path_isn_t_always_a_straight_line,medios
Better cybersecurity starts with honesty and accountability,Nadya Bartol,April 2021,1100000,35000,https://ted.com/talks/nadya_bartol_better_cybersecurity_starts_with_honesty_and_accountability,medios
Introducing Body Stuff with Dr. Jen Gunter,TED Audio Collective,May 2021,1000000,30000,https://ted.com/talks/ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,medios
"How to discover your ""why"" in difficult times",Simon Sinek,April 2021,1800000,56000,https://ted.com/talks/simon_sinek_how_to_discover_your_why_in_difficult_times,medios
"The case for co-ops, the invisible giant of the economy",Anu Puusa,April 2021,1200000,36000,https://ted.com/talks/anu_puusa_the_case_for_co_ops_the_invisible_giant_of_the_economy,medios
How COVID-19 transformed the future of medicine,Daniel Kraft,September 2020,1300000,40000,https://ted.com/talks/daniel_kraft_how_covid_19_transformed_the_future_of_medicine,medios
What's your happiness score?,Dominic Price,November 2020,1700000,52000,https://ted.com/talks/dominic_price_what_s_your_happiness_score,medios
How one design flaw almost toppled a skyscraper,Alex Gendler,May 2021,712000,21000,https://ted.com/talks/alex_gendler_how_one_design_flaw_almost_toppled_a_skyscraper,medios
Why children of immigrants experience guilt — and strategies to cope,Sahaj Kaur Kohli,April 2021,1200000,37000,https://ted.com/talks/sahaj_kaur_kohli_why_children_of_immigrants_experience_guilt_and_strategies_to_cope,medios
The future of flying is electrifying,Cory Combs,March 2021,1300000,40000,https://ted.com/talks/cory_combs_the_future_of_flying_is_electrifying,medios
7 tools for building a business people trust,Marcos Aguiar,April 2021,1200000,38000,https://ted.com/talks/marcos_aguiar_7_tools_for_building_a_business_people_trust,medios
"Meet the bluefin tuna, the toughest fish in the sea",Grantly Galland and Raiana McKinney,May 2021,1400000,42000,https://ted.com/talks/grantly_galland_and_raiana_mckinney_meet_the_bluefin_tuna_the_toughest_fish_in_the_sea,medios
"Women and girls, you are part of the climate solution",Rumaitha Al Busaidi,May 2021,1300000,39000,https://ted.com/talks/rumaitha_al_busaidi_women_and_girls_you_are_part_of_the_climate_solution,medios
What frogs in hot water can teach us about thinking again,Adam Grant,April 2021,1600000,48000,https://ted.com/talks/adam_grant_what_frogs_in_hot_water_can_teach_us_about_thinking_again,medios
"Demolition, disease, and death: Building the Panama Canal",Alex Gendler,April 2021,724000,21000,https://ted.com/talks/alex_gendler_demolition_disease_and_death_building_the_panama_canal,medios
The intergenerational wisdom woven into Indigenous stories,Tai Simpson,April 2019,1100000,34000,https://ted.com/talks/tai_simpson_the_intergenerational_wisdom_woven_into_indigenous_stories,medios
Can you solve Dongle's Difficult Dilemma?,Dennis E. Shasha,April 2021,1200000,37000,https://ted.com/talks/dennis_e_shasha_can_you_solve_dongle_s_difficult_dilemma,medios
The race to build AI that benefits humanity with Sam Altman,The TED Interview,April 2021,1000000,30000,https://ted.com/talks/the_ted_interview_the_race_to_build_ai_that_benefits_humanity_with_sam_altman,medios
3 strategies for effectively talking about climate change,John Marshall,March 2021,1200000,37000,https://ted.com/talks/john_marshall_3_strategies_for_effectively_talking_about_climate_change,medios
How your memory works — and why forgetting is totally OK,Lisa Genova,March 2021,2100000,64000,https://ted.com/talks/lisa_genova_how_your_memory_works_and_why_forgetting_is_totally_ok,medios
How the world's tallest skyscraper was built,Alex Gendler,April 2021,770000,23000,https://ted.com/talks/alex_gendler_how_the_world_s_tallest_skyscraper_was_built,medios
The world's most painful insect sting,Justin Schmidt,April 2021,1200000,37000,https://ted.com/talks/justin_schmidt_the_world_s_most_painful_insect_sting,medios
Earth's original inhabitants — and their role in combating climate change,Steven Allison,October 2020,1200000,38000,https://ted.com/talks/steven_allison_earth_s_original_inhabitants_and_their_role_in_combating_climate_change,medios
Can we learn to talk to sperm whales?,David Gruber,June 2020,1100000,35000,https://ted.com/talks/david_gruber_can_we_learn_to_talk_to_sperm_whales,medios
Why corporate diversity programs fail — and how small tweaks can have big impact,Joan C. Williams,December 2020,1200000,37000,https://ted.com/talks/joan_c_williams_why_corporate_diversity_programs_fail_and_how_small_tweaks_can_have_big_impact,medios
"A NASA astronaut's lessons on fear, confidence and preparing for spaceflight",Megan McArthur,November 2020,1200000,38000,https://ted.com/talks/megan_mcarthur_a_nasa_astronaut_s_lessons_on_fear_confidence_and_preparing_for_spaceflight,medios
4 myths and misunderstandings about doing business in Africa,Nomava Zanazo,April 2021,1100000,34000,https://ted.com/talks/nomava_zanazo_4_myths_and_misunderstandings_about_doing_business_in_africa,medios
The giant leaps in language technology — and who's left behind,Kalika Bali,February 2020,1300000,39000,https://ted.com/talks/kalika_bali_the_giant_leaps_in_language_technology_and_who_s_left_behind,medios
Mantua Townshi‪p‬,Far Flung with Saleem Reshamwala,June 2020,943000,28000,https://ted.com/talks/far_flung_with_saleem_reshamwala_mantua_townshi_p_apr_2020,medios
The surprising secrets of hummingbird flight,Kristiina J. Hurme and Alejandro Rico-Guevara,April 2021,766000,22000,https://ted.com/talks/kristiina_j_hurme_and_alejandro_rico_guevara_the_surprising_secrets_of_hummingbird_flight,medios
How we can curb climate change by spending two percent more on everything,Jens Burchardt,April 2021,1300000,39000,https://ted.com/talks/jens_burchardt_how_we_can_curb_climate_change_by_spending_two_percent_more_on_everything,medios
"The routines, rituals and boundaries we need in stressful times",Esther Perel,March 2021,1400000,44000,https://ted.com/talks/esther_perel_the_routines_rituals_and_boundaries_we_need_in_stressful_times,medios
Why good ideas get trapped in the valley of death — and how to rescue them, TED-Ed,April 2021,1800000,55000,https://ted.com/talks/ted_ed_why_good_ideas_get_trapped_in_the_valley_of_death_and_how_to_rescue_them,medios
 US politics isn't broken. It's fixed,Katherine M. Gehl,December 2020,1200000,38000,https://ted.com/talks/katherine_m_gehl_us_politics_isn_t_broken_it_s_fixed,medios
Can you outsmart the apples and oranges fallacy?,Elizabeth Cox,April 2021,807000,24000,https://ted.com/talks/elizabeth_cox_can_you_outsmart_the_apples_and_oranges_fallacy,medios
The exploitation of US college athletes,Tim Nevius,November 2020,1300000,40000,https://ted.com/talks/tim_nevius_the_exploitation_of_us_college_athletes,medios
Step 1: The Puls‪e‬,ZigZag,March 2021,1100000,34000,https://ted.com/talks/zigzag_step_1_the_puls_e,medios
"An honest history of an ancient and ""nasty"" word",Kate Lister,March 2020,1300000,41000,https://ted.com/talks/kate_lister_an_honest_history_of_an_ancient_and_nasty_word,medios
Language around gender and identity evolves (and always has),Archie Crowley,October 2020,1300000,41000,https://ted.com/talks/archie_crowley_language_around_gender_and_identity_evolves_and_always_has,medios
